,exp_group,user_id,likes,views,ctr
82,3,14245,4,25,0.16
83,2,25339,3,13,0.2307692307692307
84,2,25161,31,113,0.2743362831858407
85,3,14103,1,16,0.0625
86,3,122358,19,83,0.2289156626506024
87,3,130201,18,105,0.1714285714285714
88,3,122686,13,89,0.146067415730337
89,2,109273,7,33,0.2121212121212121
90,2,16440,26,127,0.2047244094488189
91,3,5478,5,49,0.1020408163265306
92,3,125993,10,55,0.1818181818181818
93,3,1658,8,63,0.1269841269841269
94,3,126463,19,91,0.2087912087912088
95,2,20616,7,66,0.106060606060606
96,2,20972,17,71,0.2394366197183098
97,2,113421,5,26,0.1923076923076923
98,3,126689,11,56,0.1964285714285714
99,3,25121,14,54,0.2592592592592592
100,3,17048,10,48,0.2083333333333333
101,2,130343,22,63,0.3492063492063492
102,3,16464,13,59,0.2203389830508474
103,2,131055,22,47,0.4680851063829787
104,3,24973,6,26,0.2307692307692307
105,2,13573,27,70,0.3857142857142857
106,3,24667,5,12,0.4166666666666667
107,3,10787,27,70,0.3857142857142857
108,3,123309,40,171,0.2339181286549707
109,3,123167,43,163,0.263803680981595
110,2,111909,2,30,0.0666666666666666
111,3,2600,10,45,0.2222222222222222
112,3,123081,33,110,0.3
113,2,24438,8,47,0.1702127659574468
114,3,2272,12,62,0.1935483870967742
115,3,115566,22,127,0.1732283464566929
116,3,10639,12,67,0.1791044776119403
117,2,131372,19,46,0.4130434782608695
118,3,123571,15,65,0.2307692307692307
119,2,131486,23,73,0.3150684931506849
120,2,131322,19,84,0.2261904761904762
121,2,23656,10,44,0.2272727272727272
122,2,7060,20,74,0.2702702702702703
123,2,15263,12,54,0.2222222222222222
124,2,119556,6,19,0.3157894736842105
125,2,14821,30,143,0.2097902097902098
126,2,127933,29,99,0.2929292929292929
127,3,19458,2,15,0.1333333333333333
128,2,113913,12,72,0.1666666666666666
129,2,114077,26,150,0.1733333333333333
130,3,9037,5,17,0.2941176470588235
131,2,22478,3,11,0.2727272727272727
132,3,8503,8,51,0.1568627450980392
133,3,125451,11,55,0.2
134,3,117604,22,136,0.1617647058823529
135,3,117248,25,119,0.2100840336134453
136,3,8417,14,56,0.25
137,3,125807,15,84,0.1785714285714285
138,3,316,8,39,0.2051282051282051
139,2,129407,14,61,0.2295081967213114
140,3,18198,18,126,0.1428571428571428
141,2,13095,4,10,0.4
142,3,26315,6,32,0.1875
143,3,17772,7,43,0.1627906976744186
144,2,12783,10,41,0.2439024390243902
145,2,121560,26,127,0.2047244094488189
146,2,129975,19,105,0.1809523809523809
147,2,12345,1,11,0.0909090909090909
148,3,124231,49,236,0.2076271186440678
149,2,110763,22,171,0.1286549707602339
150,3,124405,26,122,0.2131147540983606
151,2,22658,10,39,0.2564102564102564
152,2,132112,10,56,0.1785714285714285
153,3,116448,8,38,0.2105263157894736
154,2,22576,6,41,0.1463414634146341
155,3,116612,8,38,0.2105263157894736
156,2,7706,6,32,0.1875
157,2,120212,14,42,0.3333333333333333
158,2,128073,34,180,0.1888888888888888
159,2,16035,37,176,0.2102272727272727
160,3,106611,6,35,0.1714285714285714
161,3,18976,0,7,0.0
162,2,7606,6,28,0.2142857142857142
163,2,128855,12,48,0.25
164,2,7428,4,33,0.1212121212121212
165,2,128563,7,69,0.1014492753623188
166,2,115776,20,93,0.2150537634408602
167,2,3608,16,81,0.1975308641975308
168,2,116004,5,60,0.0833333333333333
169,2,11533,13,52,0.25
170,2,116574,13,81,0.1604938271604938
171,3,132380,1,10,0.1
172,3,111471,7,25,0.28
173,2,19016,37,173,0.2138728323699422
174,2,106879,8,42,0.1904761904761904
175,3,120710,13,84,0.1547619047619047
176,3,120628,9,60,0.15
177,3,128831,8,38,0.2105263157894736
178,3,15537,30,157,0.1910828025477707
179,3,22292,27,127,0.2125984251968504
180,3,113809,20,97,0.2061855670103092
181,3,106294,6,34,0.1764705882352941
182,3,114265,8,48,0.1666666666666666
183,2,117466,17,112,0.1517857142857142
184,2,117694,7,32,0.21875
185,2,117516,24,101,0.2376237623762376
186,3,13309,21,70,0.3
187,2,109641,5,34,0.1470588235294117
188,2,109819,10,51,0.196078431372549
189,3,121346,24,107,0.2242990654205607
190,3,129901,13,65,0.2
191,2,110209,8,53,0.1509433962264151
192,3,121520,23,128,0.1796875
193,3,130015,23,148,0.1554054054054054
194,2,25707,7,27,0.2592592592592592
195,2,110423,17,51,0.3333333333333333
196,2,25817,3,14,0.2142857142857142
197,3,129545,13,59,0.2203389830508474
198,3,12679,2,14,0.1428571428571428
199,3,21857,8,26,0.3076923076923077
200,3,114262,3,15,0.2
201,3,22221,16,66,0.2424242424242424
202,3,22299,14,45,0.3111111111111111
203,3,129542,16,71,0.2253521126760563
204,2,110424,17,81,0.2098765432098765
205,2,17849,18,135,0.1333333333333333
206,2,25856,11,54,0.2037037037037037
207,3,129890,8,70,0.1142857142857142
208,2,17941,9,53,0.1698113207547169
209,3,129450,21,80,0.2625
210,3,129304,26,131,0.1984732824427481
211,2,109638,9,37,0.2432432432432432
212,3,129148,28,127,0.2204724409448819
213,3,22615,7,55,0.1272727272727272
214,2,124762,3,17,0.1764705882352941
215,3,22913,18,83,0.216867469879518
216,2,116561,27,106,0.2547169811320754
217,2,3181,20,115,0.1739130434782608
218,3,22835,20,110,0.1818181818181818
219,2,116121,15,63,0.238095238095238
220,3,23085,16,48,0.3333333333333333
221,3,128816,20,92,0.217391304347826
222,2,18923,11,46,0.2391304347826087
223,3,128596,13,105,0.1238095238095238
224,3,15834,43,133,0.3233082706766917
225,3,15720,5,23,0.217391304347826
226,2,18777,4,26,0.1538461538461538
227,2,19345,0,15,0.0
228,2,106946,1,12,0.0833333333333333
229,2,19235,11,27,0.4074074074074074
230,3,128504,26,159,0.1635220125786163
231,3,15990,8,58,0.1379310344827586
232,2,19015,18,90,0.2
233,2,19189,12,79,0.1518987341772152
234,2,23017,19,84,0.2261904761904762
235,2,132475,5,22,0.2272727272727272
236,3,124722,5,46,0.108695652173913
237,2,111212,12,70,0.1714285714285714
238,3,124410,53,143,0.3706293706293706
239,3,115751,10,40,0.25
240,3,124232,12,95,0.1263157894736842
241,2,23443,17,81,0.2098765432098765
242,3,12048,3,32,0.09375
243,3,18819,1,14,0.0714285714285714
244,2,15460,13,69,0.1884057971014492
245,2,128856,15,46,0.3260869565217391
246,3,106620,1,17,0.0588235294117647
247,3,19101,4,44,0.0909090909090909
248,2,16044,16,56,0.2857142857142857
249,2,128070,11,57,0.1929824561403508
250,3,125906,22,86,0.2558139534883721
251,3,385,2,12,0.1666666666666666
252,3,125444,48,179,0.2681564245810056
253,2,21947,26,112,0.2321428571428571
254,2,21769,25,142,0.176056338028169
255,3,9200,9,54,0.1666666666666666
256,3,125132,10,41,0.2439024390243902
257,3,8742,16,62,0.2580645161290322
258,3,841,5,14,0.3571428571428571
259,3,26074,3,15,0.2
260,2,121779,33,138,0.2391304347826087
261,2,121289,14,89,0.1573033707865168
262,3,109724,11,65,0.1692307692307692
263,2,4899,17,60,0.2833333333333333
264,2,123046,13,74,0.1756756756756756
265,3,24491,11,86,0.127906976744186
266,2,11162,12,57,0.2105263157894736
267,2,122900,6,50,0.12
268,2,114719,29,87,0.3333333333333333
269,3,131677,6,41,0.1463414634146341
270,3,131823,20,91,0.2197802197802197
271,3,23559,18,101,0.1782178217821782
272,3,23907,10,56,0.1785714285714285
273,2,123612,21,106,0.1981132075471698
274,3,131395,13,45,0.2888888888888888
275,2,123502,7,20,0.35
276,3,112432,5,34,0.1470588235294117
277,3,6701,25,109,0.2293577981651376
278,3,14996,20,77,0.2597402597402597
279,3,127954,15,72,0.2083333333333333
280,2,9758,17,111,0.1531531531531531
281,2,126196,33,102,0.3235294117647059
282,2,1557,4,16,0.25
283,3,21497,26,154,0.1688311688311688
284,2,9472,23,112,0.2053571428571428
285,2,126524,1,12,0.0833333333333333
286,2,126808,18,64,0.28125
287,3,13940,14,41,0.3414634146341463
288,3,130092,11,62,0.1774193548387097
289,2,108914,3,16,0.1875
290,2,24628,23,95,0.2421052631578947
291,3,130646,26,112,0.2321428571428571
292,3,13326,7,48,0.1458333333333333
293,2,113008,8,27,0.2962962962962963
294,2,21393,19,136,0.1397058823529411
295,2,112660,3,14,0.2142857142857142
296,2,21237,23,136,0.1691176470588235
297,3,9846,3,11,0.2727272727272727
298,3,126548,20,119,0.1680672268907563
299,2,130294,19,80,0.2375
300,3,17403,20,101,0.198019801980198
301,3,25236,7,32,0.21875
302,2,6081,6,35,0.1714285714285714
303,2,13852,13,97,0.134020618556701
304,3,109238,17,74,0.2297297297297297
305,3,109522,10,37,0.2702702702702703
306,3,123160,20,108,0.1851851851851851
307,3,10902,15,66,0.2272727272727272
308,3,123306,13,36,0.3611111111111111
309,2,131719,11,54,0.2037037037037037
310,2,131921,4,29,0.1379310344827586
311,3,115213,23,147,0.1564625850340136
312,3,115391,20,77,0.2597402597402597
313,2,127346,17,100,0.17
314,2,127140,24,154,0.1558441558441558
315,2,127710,17,55,0.3090909090909091
316,2,119555,0,21,0.0
317,2,127752,11,52,0.2115384615384615
318,3,108260,18,92,0.1956521739130435
319,2,131314,20,117,0.1709401709401709
320,3,115376,1,9,0.1111111111111111
321,3,2444,9,49,0.1836734693877551
322,3,123757,12,61,0.1967213114754098
323,3,115202,6,29,0.2068965517241379
324,2,23762,6,43,0.1395348837209302
325,3,123401,7,46,0.1521739130434782
326,3,115558,10,64,0.15625
327,3,10549,9,49,0.1836734693877551
328,3,2138,4,13,0.3076923076923077
329,3,2706,5,15,0.3333333333333333
330,2,112031,16,86,0.1860465116279069
331,3,2592,9,64,0.140625
332,3,123073,7,46,0.1521739130434782
333,2,24090,10,42,0.238095238095238
334,2,24232,3,22,0.1363636363636363
335,3,123159,18,73,0.2465753424657534
336,2,14395,17,113,0.1504424778761062
337,2,6958,9,73,0.1232876712328767
338,3,107665,5,19,0.2631578947368421
339,3,126861,6,17,0.3529411764705882
340,3,1502,4,60,0.0666666666666666
341,3,118352,13,48,0.2708333333333333
342,2,112809,9,65,0.1384615384615384
343,3,117912,18,56,0.3214285714285714
344,2,113023,20,77,0.2597402597402597
345,2,21406,15,81,0.1851851851851851
346,2,122718,36,107,0.3364485981308411
347,2,130609,12,53,0.2264150943396226
348,3,109423,13,86,0.1511627906976744
349,3,16782,7,38,0.1842105263157894
350,3,16700,6,51,0.1176470588235294
351,2,122504,30,162,0.1851851851851851
352,3,24887,10,62,0.1612903225806451
353,3,16618,46,145,0.3172413793103448
354,3,25421,15,90,0.1666666666666666
355,2,6094,11,37,0.2972972972972973
356,2,121920,20,157,0.1273885350318471
357,3,17396,20,88,0.2272727272727272
358,2,14199,34,182,0.1868131868131868
359,2,9433,4,23,0.1739130434782608
360,2,10101,8,43,0.1860465116279069
361,2,9745,4,12,0.3333333333333333
362,2,9891,4,16,0.25
363,2,1996,2,16,0.125
364,3,122592,27,118,0.2288135593220339
365,2,109265,3,54,0.0555555555555555
366,2,16432,22,137,0.1605839416058394
367,2,109319,0,21,0.0
368,2,17198,8,49,0.1632653061224489
369,2,109007,15,122,0.1229508196721311
370,2,16970,39,153,0.2549019607843137
371,2,25153,15,89,0.1685393258426966
372,3,13947,18,106,0.1698113207547169
373,2,123603,42,209,0.200956937799043
374,2,2390,9,69,0.1304347826086956
375,2,123653,10,93,0.1075268817204301
376,2,2532,21,115,0.1826086956521739
377,3,131112,5,22,0.2272727272727272
378,2,115060,31,158,0.1962025316455696
379,2,122907,19,129,0.1472868217054263
380,3,111941,7,14,0.5
381,2,19892,10,62,0.1612903225806451
382,3,127673,23,113,0.2035398230088495
383,3,119766,17,89,0.1910112359550561
384,2,19554,13,94,0.1382978723404255
385,3,127855,32,109,0.2935779816513761
386,3,119296,5,39,0.1282051282051282
387,3,6982,5,16,0.3125
388,3,127399,15,79,0.189873417721519
389,2,19992,6,27,0.2222222222222222
390,2,117686,21,110,0.1909090909090909
391,3,21506,2,16,0.125
392,2,124945,18,76,0.2368421052631578
393,2,17676,25,142,0.176056338028169
394,3,121710,18,97,0.1855670103092783
395,2,17626,19,98,0.1938775510204081
396,3,129893,20,86,0.2325581395348837
397,3,120944,15,90,0.1666666666666666
398,2,109811,5,50,0.1
399,2,17938,17,95,0.1789473684210526
400,3,129225,15,88,0.1704545454545454
401,3,4648,7,48,0.1458333333333333
402,2,109975,18,75,0.24
403,2,116352,17,79,0.2151898734177215
404,2,116708,14,96,0.1458333333333333
405,3,111573,20,139,0.1438848920863309
406,2,116566,7,51,0.1372549019607843
407,3,23374,7,33,0.2121212121212121
408,2,116126,12,61,0.1967213114754098
409,2,123971,14,81,0.1728395061728395
410,2,116012,13,58,0.2241379310344827
411,2,3746,4,18,0.2222222222222222
412,3,110877,3,11,0.2727272727272727
413,2,4038,37,88,0.4204545454545454
414,2,11803,21,70,0.3
415,3,7524,12,74,0.1621621621621621
416,3,120718,18,104,0.173076923076923
417,2,107455,4,21,0.1904761904761904
418,3,15837,19,64,0.296875
419,2,106949,14,56,0.25
420,2,19236,23,119,0.1932773109243697
421,3,7802,7,31,0.2258064516129032
422,3,16149,14,118,0.1186440677966101
423,2,106515,9,33,0.2727272727272727
424,3,16067,74,215,0.3441860465116279
425,3,128511,13,30,0.4333333333333333
426,3,116620,6,45,0.1333333333333333
427,3,124497,28,109,0.2568807339449541
428,3,11743,1,13,0.0769230769230769
429,2,22584,50,153,0.326797385620915
430,2,111321,5,38,0.131578947368421
431,3,115858,39,276,0.1413043478260869
432,3,11891,16,49,0.3265306122448979
433,2,110755,10,56,0.1785714285714285
434,3,124057,49,172,0.2848837209302325
435,3,116214,15,67,0.2238805970149253
436,3,12055,6,27,0.2222222222222222
437,3,116036,16,115,0.1391304347826087
438,3,3704,3,14,0.2142857142857142
439,2,15797,5,33,0.1515151515151515
440,3,19098,9,32,0.28125
441,3,18984,17,99,0.1717171717171717
442,3,19454,60,145,0.4137931034482758
443,2,21720,19,41,0.4634146341463415
444,2,114671,13,70,0.1857142857142857
445,3,117726,10,27,0.3703703703703703
446,3,9029,10,59,0.1694915254237288
447,2,22032,11,54,0.2037037037037037
448,2,121552,18,109,0.1651376146788991
449,3,17764,15,89,0.1685393258426966
450,2,12629,10,59,0.1694915254237288
451,2,4232,28,78,0.358974358974359
452,2,129641,4,28,0.1428571428571428
453,3,25785,4,15,0.2666666666666666
454,3,26225,11,31,0.3548387096774194
455,2,121212,3,24,0.125
456,3,8750,6,19,0.3157894736842105
457,2,113918,21,94,0.2234042553191489
458,3,125202,13,83,0.1566265060240964
459,3,125046,7,31,0.2258064516129032
460,2,114514,15,53,0.2830188679245283
461,3,117713,24,122,0.1967213114754098
462,2,21605,32,168,0.1904761904761904
463,3,125914,36,193,0.1865284974093264
464,3,117255,3,29,0.1034482758620689
465,3,393,13,53,0.2452830188679245
466,2,21719,15,75,0.2
467,2,129052,21,99,0.2121212121212121
468,3,109890,13,57,0.2280701754385964
469,2,13088,13,50,0.26
470,2,129748,23,104,0.2211538461538461
471,3,110172,23,108,0.2129629629629629
472,3,116217,18,92,0.1956521739130435
473,3,12056,1,11,0.0909090909090909
474,2,111048,2,16,0.125
475,2,110764,24,149,0.1610738255033557
476,2,23117,32,165,0.1939393939393939
477,3,4001,3,9,0.3333333333333333
478,3,124808,16,93,0.1720430107526881
479,2,22583,15,56,0.2678571428571428
480,3,11728,15,80,0.1875
481,2,23009,12,83,0.144578313253012
482,2,22867,16,88,0.1818181818181818
483,3,19441,9,41,0.2195121951219512
484,2,7855,23,70,0.3285714285714285
485,2,8057,3,20,0.15
486,2,120055,30,142,0.2112676056338028
487,2,119877,9,75,0.12
488,2,120461,13,62,0.2096774193548387
489,2,120809,6,43,0.1395348837209302
490,2,7271,15,45,0.3333333333333333
491,2,3963,12,37,0.3243243243243243
492,2,124314,22,132,0.1666666666666666
493,3,132613,10,32,0.3125
494,3,23191,6,17,0.3529411764705882
495,3,23539,4,11,0.3636363636363636
496,2,116003,21,113,0.1858407079646017
497,2,124158,16,112,0.1428571428571428
498,2,11704,7,41,0.1707317073170731
499,2,124470,33,153,0.2156862745098039
500,2,124548,10,57,0.175438596491228
501,2,11530,10,46,0.217391304347826
502,2,124896,24,92,0.2608695652173913
503,2,3173,23,75,0.3066666666666666
504,2,11374,1,14,0.0714285714285714
505,2,11484,6,51,0.1176470588235294
506,2,116285,8,15,0.5333333333333333
507,2,124754,15,60,0.25
508,2,106872,4,21,0.1904761904761904
509,3,128148,39,177,0.2203389830508474
510,2,106954,17,88,0.1931818181818181
511,3,120627,3,16,0.1875
512,2,107266,6,30,0.2
513,2,18915,13,48,0.2708333333333333
514,3,128824,12,59,0.2033898305084746
515,3,7641,18,99,0.1818181818181818
516,2,124958,30,101,0.297029702970297
517,3,114162,13,76,0.1710526315789473
518,2,8994,12,62,0.1935483870967742
519,2,8774,5,27,0.1851851851851851
520,2,809,1,9,0.1111111111111111
521,3,22213,34,168,0.2023809523809523
522,3,21517,8,26,0.3076923076923077
523,2,117469,10,49,0.2040816326530612
524,3,133165,8,49,0.1632653061224489
525,3,114490,19,42,0.4523809523809524
526,2,125540,32,120,0.2666666666666666
527,2,8536,14,54,0.2592592592592592
528,3,13306,11,40,0.275
529,2,109866,24,81,0.2962962962962963
530,3,4647,11,51,0.2156862745098039
531,2,25864,11,27,0.4074074074074074
532,3,12516,14,59,0.2372881355932203
533,2,110132,8,56,0.1428571428571428
534,3,121697,49,221,0.2217194570135746
535,3,4189,6,17,0.3529411764705882
536,3,121811,29,124,0.2338709677419354
537,2,17667,6,39,0.1538461538461538
538,2,110562,6,39,0.1538461538461538
539,2,122402,28,103,0.2718446601941747
540,3,129724,40,135,0.2962962962962963
541,3,109075,3,21,0.1428571428571428
542,3,16448,12,92,0.1304347826086956
543,3,109509,18,86,0.2093023255813953
544,2,122694,17,76,0.2236842105263158
545,2,130601,12,26,0.4615384615384615
546,3,108991,17,50,0.34
547,3,17246,10,38,0.2631578947368421
548,2,130273,14,66,0.2121212121212121
549,2,130131,8,26,0.3076923076923077
550,3,17032,19,90,0.2111111111111111
551,2,121944,19,134,0.1417910447761194
552,2,130359,15,42,0.3571428571428571
553,2,122090,11,28,0.3928571428571428
554,3,25429,19,78,0.2435897435897435
555,3,16954,10,63,0.1587301587301587
556,3,118522,12,45,0.2666666666666666
557,3,126869,5,27,0.1851851851851851
558,3,118686,9,48,0.1875
559,2,20814,27,135,0.2
560,2,21300,25,80,0.3125
561,3,126091,17,64,0.265625
562,3,118244,5,16,0.3125
563,3,118102,6,52,0.1153846153846153
564,2,21218,14,61,0.2295081967213114
565,2,112817,9,33,0.2727272727272727
566,2,14481,23,114,0.2017543859649122
567,2,15083,15,53,0.2830188679245283
568,2,118794,24,154,0.1558441558441558
569,2,118968,11,53,0.2075471698113207
570,2,127155,14,55,0.2545454545454545
571,3,20236,22,99,0.2222222222222222
572,3,20414,5,43,0.1162790697674418
573,2,119150,21,108,0.1944444444444444
574,3,123555,3,17,0.1764705882352941
575,3,10655,27,136,0.1985294117647058
576,2,23982,12,53,0.2264150943396226
577,3,10491,6,17,0.3529411764705882
578,3,123847,10,41,0.2439024390243902
579,3,123151,0,24,0.0
580,2,24066,6,28,0.2142857142857142
581,2,111843,6,25,0.24
582,3,115126,5,22,0.2272727272727272
583,3,127941,11,55,0.2
584,2,19884,39,92,0.4239130434782608
585,3,127195,27,104,0.2596153846153846
586,2,107909,15,53,0.2830188679245283
587,2,20146,8,58,0.1379310344827586
588,3,23714,15,86,0.1744186046511628
589,2,2556,22,114,0.1929824561403508
590,3,131202,12,39,0.3076923076923077
591,3,23568,7,34,0.2058823529411764
592,3,131558,13,109,0.1192660550458715
593,2,115620,11,39,0.282051282051282
594,2,10743,7,55,0.1272727272727272
595,3,24334,11,39,0.282051282051282
596,2,122883,21,68,0.3088235294117647
597,2,123349,21,108,0.1944444444444444
598,3,5138,6,21,0.2857142857142857
599,3,13775,5,32,0.15625
600,3,122616,71,218,0.3256880733944954
601,2,25487,8,53,0.1509433962264151
602,3,121904,22,106,0.2075471698113207
603,2,17120,4,16,0.25
604,3,130541,21,130,0.1615384615384615
605,2,16978,11,65,0.1692307692307692
606,3,122196,24,90,0.2666666666666666
607,2,1144,11,30,0.3666666666666666
608,3,20774,35,130,0.2692307692307692
609,3,113525,16,94,0.1702127659574468
610,2,1226,7,41,0.1707317073170731
611,2,9637,14,82,0.1707317073170731
612,2,9409,18,65,0.2769230769230769
613,3,113315,9,60,0.15
614,2,9331,30,146,0.2054794520547945
615,2,118418,5,16,0.3125
616,3,112747,17,84,0.2023809523809523
617,2,9915,15,50,0.3
618,2,126343,20,60,0.3333333333333333
619,3,21340,25,157,0.1592356687898089
620,2,118156,12,43,0.2790697674418604
621,2,10093,9,43,0.2093023255813953
622,3,112911,11,81,0.1358024691358024
623,3,130100,33,128,0.2578125
624,3,14088,15,77,0.1948051948051948
625,2,25394,9,18,0.5
626,3,5891,5,31,0.1612903225806451
627,3,121997,20,109,0.1834862385321101
628,3,13334,7,38,0.1842105263157894
629,2,24904,13,72,0.1805555555555555
630,2,16533,34,123,0.2764227642276423
631,2,109172,14,27,0.5185185185185185
632,2,25082,9,33,0.2727272727272727
633,3,13760,12,37,0.3243243243243243
634,2,24734,6,22,0.2727272727272727
635,2,16707,13,98,0.1326530612244898
636,3,122771,18,81,0.2222222222222222
637,3,130812,4,21,0.1904761904761904
638,3,21473,5,13,0.3846153846153846
639,2,10192,11,41,0.2682926829268293
640,3,20557,4,23,0.1739130434782608
641,2,118319,21,77,0.2727272727272727
642,2,126784,24,119,0.2016806722689075
643,2,118603,1,16,0.0625
644,3,20777,46,189,0.2433862433862433
645,2,19983,12,77,0.1558441558441558
646,3,14738,11,48,0.2291666666666666
647,3,127516,26,198,0.1313131313131313
648,3,6397,5,35,0.1428571428571428
649,3,6223,12,44,0.2727272727272727
650,3,14404,13,92,0.1413043478260869
651,2,19655,9,59,0.1525423728813559
652,2,11138,2,20,0.1
653,3,131873,19,41,0.4634146341463415
654,3,24009,15,94,0.1595744680851064
655,2,115407,17,36,0.4722222222222222
656,2,15232,14,110,0.1272727272727272
657,3,107856,3,12,0.25
658,2,119251,18,78,0.2307692307692307
659,2,127164,16,75,0.2133333333333333
660,2,14934,13,47,0.2765957446808511
661,2,15076,6,22,0.2727272727272727
662,2,127338,23,85,0.2705882352941176
663,3,19631,13,78,0.1666666666666666
664,2,127604,14,80,0.175
665,2,24425,13,80,0.1625
666,2,111852,15,44,0.3409090909090909
667,3,123848,12,97,0.1237113402061855
668,2,131301,8,27,0.2962962962962963
669,3,115569,11,36,0.3055555555555556
670,2,131457,10,69,0.144927536231884
671,3,16949,25,149,0.1677852348993288
672,2,130442,12,65,0.1846153846153846
673,2,13828,21,119,0.1764705882352941
674,2,130360,13,78,0.1666666666666666
675,3,25576,10,47,0.2127659574468085
676,3,108646,10,40,0.25
677,3,25228,5,16,0.3125
678,2,130140,10,81,0.1234567901234567
679,2,122163,9,41,0.2195121951219512
680,3,25150,4,18,0.2222222222222222
681,2,122697,25,85,0.2941176470588235
682,3,24864,14,32,0.4375
683,3,16463,23,81,0.2839506172839506
684,3,109084,19,76,0.25
685,3,24978,24,72,0.3333333333333333
686,3,109230,8,35,0.2285714285714285
687,3,126290,10,51,0.196078431372549
688,2,112652,10,60,0.1666666666666666
689,3,126084,30,159,0.1886792452830188
690,3,118563,3,11,0.2727272727272727
691,2,20979,6,49,0.1224489795918367
692,2,113348,16,56,0.2857142857142857
693,3,118343,16,118,0.135593220338983
694,2,16060,8,38,0.2105263157894736
695,2,16234,21,123,0.1707317073170731
696,3,18835,5,14,0.3571428571428571
697,3,107378,14,93,0.1505376344086021
698,3,18679,7,32,0.21875
699,2,120469,22,122,0.180327868852459
700,3,4025,32,96,0.3333333333333333
701,3,116193,23,103,0.2233009708737864
702,3,12210,6,35,0.1714285714285714
703,2,23427,10,37,0.2702702702702703
704,2,110946,13,66,0.1969696969696969
705,3,3093,33,140,0.2357142857142857
706,3,116635,28,136,0.2058823529411764
707,3,116521,5,19,0.2631578947368421
708,3,3239,12,67,0.1791044776119403
709,3,116301,20,53,0.3773584905660377
710,2,22685,14,85,0.1647058823529411
711,3,110056,19,90,0.2111111111111111
712,3,18363,32,144,0.2222222222222222
713,2,121195,35,150,0.2333333333333333
714,3,18029,15,83,0.180722891566265
715,2,4603,42,79,0.5316455696202531
716,2,129818,16,83,0.1927710843373494
717,3,17431,16,75,0.2133333333333333
718,3,110482,4,16,0.25
719,3,25628,13,34,0.3823529411764705
720,3,117171,7,31,0.2258064516129032
721,2,114050,7,30,0.2333333333333333
722,3,116837,1,15,0.0666666666666666
