,exp_group,user_id,likes,views,ctr
142,2,131486,15,41,0.3658536585365853
143,2,139505,16,47,0.3404255319148936
144,2,131322,26,60,0.4333333333333333
145,2,112265,12,34,0.3529411764705882
146,1,138053,5,17,0.2941176470588235
147,2,23656,1,14,0.0714285714285714
148,1,117441,10,36,0.2777777777777778
149,2,15263,21,68,0.3088235294117647
150,1,125724,24,96,0.25
151,2,14821,5,15,0.3333333333333333
152,1,125396,27,140,0.1928571428571428
153,1,116923,13,42,0.3095238095238095
154,1,125286,33,169,0.1952662721893491
155,1,124930,15,90,0.1666666666666666
156,1,739,12,55,0.2181818181818181
157,2,113913,5,76,0.0657894736842105
158,1,135477,29,142,0.204225352112676
159,2,114077,18,56,0.3214285714285714
160,1,19651,17,53,0.320754716981132
161,2,22478,14,39,0.358974358974359
162,2,113967,7,59,0.1186440677966101
163,1,135723,29,99,0.2929292929292929
164,2,29915,6,89,0.0674157303370786
165,2,129407,25,71,0.352112676056338
166,1,123506,18,44,0.4090909090909091
167,1,123670,13,45,0.2888888888888888
168,2,13095,3,27,0.1111111111111111
169,1,123812,3,13,0.2307692307692307
170,1,114691,10,36,0.2777777777777778
171,1,114865,6,21,0.2857142857142857
172,2,12783,9,53,0.1698113207547169
173,1,2651,7,33,0.2121212121212121
174,1,122888,5,40,0.125
175,2,129975,8,91,0.0879120879120879
176,2,121560,2,36,0.0555555555555555
177,1,109168,34,178,0.1910112359550561
178,2,31475,7,113,0.0619469026548672
179,1,138417,35,100,0.35
180,2,132714,12,89,0.1348314606741573
181,1,138709,16,85,0.188235294117647
182,2,110763,9,98,0.0918367346938775
183,2,132824,22,77,0.2857142857142857
184,2,22658,49,129,0.3798449612403101
185,1,25170,4,30,0.1333333333333333
186,1,17213,22,128,0.171875
187,2,132112,32,114,0.2807017543859649
188,1,108910,9,53,0.1698113207547169
189,2,22576,58,123,0.4715447154471545
190,1,25476,14,39,0.358974358974359
191,2,132550,4,37,0.1081081081081081
192,2,30857,14,129,0.1085271317829457
193,2,120212,6,19,0.3157894736842105
194,1,1445,4,10,0.4
195,1,9336,13,57,0.2280701754385964
196,2,16035,11,116,0.0948275862068965
197,1,126496,13,68,0.1911764705882352
198,2,128855,18,119,0.1512605042016806
199,2,7428,3,34,0.088235294117647
200,1,32897,16,74,0.2162162162162162
201,2,128563,48,109,0.4403669724770642
202,1,32819,12,50,0.24
203,2,115776,2,24,0.0833333333333333
204,1,122701,5,45,0.1111111111111111
205,2,3608,1,13,0.0769230769230769
206,1,13434,5,12,0.4166666666666667
207,2,116004,23,79,0.2911392405063291
208,1,5999,11,56,0.1964285714285714
209,1,130282,28,159,0.1761006289308176
210,1,5643,6,14,0.4285714285714285
211,1,130136,15,76,0.1973684210526315
212,2,136808,23,160,0.14375
213,2,19016,3,52,0.0576923076923076
214,1,113430,8,63,0.1269841269841269
215,2,27203,23,65,0.3538461538461538
216,1,29006,30,110,0.2727272727272727
217,1,21083,10,39,0.2564102564102564
218,1,112826,23,107,0.2149532710280373
219,1,29492,34,176,0.1931818181818181
220,2,136566,5,58,0.0862068965517241
221,2,27119,6,56,0.1071428571428571
222,1,29264,4,33,0.1212121212121212
223,1,113004,2,13,0.1538461538461538
224,2,26973,18,126,0.1428571428571428
225,1,119419,9,46,0.1956521739130435
226,1,119497,13,54,0.2407407407407407
227,2,117466,5,31,0.1612903225806451
228,2,117694,14,92,0.1521739130434782
229,1,15072,12,58,0.2068965517241379
230,1,127452,22,140,0.1571428571428571
231,1,14930,15,40,0.375
232,2,117516,47,133,0.3533834586466165
233,2,138220,20,68,0.2941176470588235
234,1,23667,43,193,0.2227979274611398
235,1,131297,26,121,0.2148760330578512
236,2,109641,5,15,0.3333333333333333
237,1,32432,10,45,0.2222222222222222
238,1,32724,9,47,0.1914893617021276
239,2,25707,23,80,0.2875
240,2,25817,25,217,0.1152073732718894
241,1,32614,11,30,0.3666666666666666
242,1,127443,4,33,0.1212121212121212
243,1,14941,0,6,0.0
244,2,117461,4,40,0.1
245,1,119146,6,24,0.25
246,1,15161,28,94,0.2978723404255319
247,1,127615,3,21,0.1428571428571428
248,1,14659,5,35,0.1428571428571428
249,1,6472,21,86,0.2441860465116279
250,1,127913,11,48,0.2291666666666666
251,2,17849,43,112,0.3839285714285714
252,2,25700,12,117,0.1025641025641025
253,1,131622,7,43,0.1627906976744186
254,1,131732,27,60,0.45
255,2,25856,13,36,0.3611111111111111
256,2,137295,13,29,0.4482758620689655
257,2,17941,2,25,0.08
258,2,26490,8,70,0.1142857142857142
259,1,131384,15,100,0.15
260,2,26568,3,29,0.1034482758620689
261,2,138065,27,69,0.391304347826087
262,1,23758,13,50,0.26
263,2,109968,27,89,0.3033707865168539
264,2,18289,1,14,0.0714285714285714
265,1,130135,35,147,0.238095238095238
266,2,124762,53,103,0.5145631067961165
267,2,116561,34,99,0.3434343434343434
268,1,122406,15,84,0.1785714285714285
269,2,116121,16,154,0.1038961038961039
270,1,130605,6,76,0.0789473684210526
271,1,29421,5,39,0.1282051282051282
272,2,18923,26,92,0.2826086956521739
273,1,29499,14,65,0.2153846153846154
274,2,18777,39,104,0.375
275,1,113359,32,218,0.146788990825688
276,2,19345,16,41,0.3902439024390244
277,2,27390,3,24,0.125
278,2,137137,18,92,0.1956521739130435
279,2,27432,5,58,0.0862068965517241
280,2,19189,5,50,0.1
281,2,19015,3,30,0.1
282,2,23017,8,95,0.0842105263157894
283,2,132475,19,63,0.3015873015873015
284,2,132553,23,66,0.3484848484848485
285,2,31056,13,124,0.1048387096774193
286,2,132127,29,94,0.3085106382978723
287,2,111212,3,38,0.0789473684210526
288,1,24899,4,18,0.2222222222222222
289,2,23443,35,89,0.3932584269662921
290,1,16428,3,28,0.1071428571428571
291,2,31310,14,48,0.2916666666666667
292,1,109183,21,77,0.2727272727272727
293,1,117996,21,83,0.253012048192771
294,1,117854,3,23,0.1304347826086956
295,1,126037,8,52,0.1538461538461538
296,1,33258,15,90,0.1666666666666666
297,2,15460,8,25,0.32
298,2,128856,4,46,0.0869565217391304
299,1,126621,18,72,0.25
300,2,128070,10,34,0.2941176470588235
301,1,126969,11,61,0.180327868852459
302,1,20434,7,22,0.3181818181818182
303,1,136178,17,75,0.2266666666666666
304,2,21947,33,89,0.3707865168539326
305,2,21769,7,70,0.1
306,1,108191,5,14,0.3571428571428571
307,1,19582,9,67,0.1343283582089552
308,2,133971,62,199,0.3115577889447236
309,1,108077,15,52,0.2884615384615384
310,2,134113,25,76,0.3289473684210526
311,1,27921,5,26,0.1923076923076923
312,1,28067,20,66,0.303030303030303
313,1,135560,25,189,0.1322751322751322
314,1,2644,12,40,0.3
315,1,123345,16,126,0.1269841269841269
316,1,10847,1,15,0.0666666666666666
317,2,121779,30,85,0.3529411764705882
318,2,121289,17,56,0.3035714285714285
319,1,115474,5,24,0.2083333333333333
320,2,4899,8,97,0.0824742268041237
321,2,129474,14,137,0.1021897810218978
322,1,123599,7,18,0.3888888888888889
323,2,123046,49,173,0.2832369942196532
324,1,121462,4,34,0.1176470588235294
325,1,129817,35,183,0.1912568306010929
326,2,11162,8,25,0.32
327,2,122900,10,109,0.091743119266055
328,2,114719,17,23,0.7391304347826086
329,2,123612,5,68,0.0735294117647058
330,2,123502,7,26,0.2692307692307692
331,1,4912,5,33,0.1515151515151515
332,2,28188,35,136,0.2573529411764705
333,1,21630,8,45,0.1777777777777777
334,2,107588,17,47,0.3617021276595745
335,1,133668,19,69,0.2753623188405797
336,1,30681,27,157,0.1719745222929936
337,2,27860,5,50,0.1
338,2,9758,9,32,0.28125
339,1,15557,2,14,0.1428571428571428
340,2,126196,7,56,0.125
341,1,129017,22,109,0.2018348623853211
342,1,120470,6,20,0.3
343,1,128305,29,160,0.18125
344,2,126524,9,26,0.3461538461538461
345,1,120200,4,16,0.25
346,1,111529,7,27,0.2592592592592592
347,1,111231,9,73,0.1232876712328767
348,2,139187,24,108,0.2222222222222222
349,2,108914,8,74,0.1081081081081081
350,2,24628,16,54,0.2962962962962963
351,2,109320,5,20,0.25
352,1,133024,11,51,0.2156862745098039
353,1,26945,29,149,0.1946308724832214
354,2,113008,16,38,0.4210526315789473
355,2,21393,5,30,0.1666666666666666
356,2,112660,4,7,0.5714285714285714
357,2,134759,12,39,0.3076923076923077
358,1,136554,7,38,0.1842105263157894
359,2,134173,30,69,0.4347826086956521
360,1,27373,13,50,0.26
361,2,134603,8,78,0.1025641025641025
362,2,130294,12,102,0.1176470588235294
363,2,14200,8,74,0.1081081081081081
364,1,116720,13,52,0.25
365,2,13852,5,16,0.3125
366,1,123991,12,67,0.1791044776119403
367,1,115950,7,43,0.1627906976744186
368,1,124289,12,71,0.1690140845070422
369,2,32634,12,28,0.4285714285714285
370,2,131719,18,131,0.1374045801526717
371,2,32286,50,137,0.364963503649635
372,1,137454,8,62,0.1290322580645161
373,2,131921,1,12,0.0833333333333333
374,2,139838,14,46,0.3043478260869565
375,2,31844,9,51,0.1764705882352941
376,2,139510,36,129,0.2790697674418604
377,1,109653,7,28,0.25
378,2,31958,2,18,0.1111111111111111
379,2,127346,38,84,0.4523809523809524
380,1,8231,10,46,0.217391304347826
381,2,6903,26,71,0.3661971830985915
382,1,116750,7,26,0.2692307692307692
383,2,127710,5,14,0.3571428571428571
384,2,119555,17,57,0.2982456140350877
385,2,127752,3,36,0.0833333333333333
386,1,138061,11,71,0.1549295774647887
387,2,131314,35,112,0.3125
388,2,23762,18,64,0.28125
389,2,31961,29,126,0.2301587301587301
390,2,139339,22,84,0.2619047619047619
391,1,17929,18,135,0.1333333333333333
392,1,110226,15,101,0.1485148514851485
393,2,139907,5,38,0.131578947368421
394,2,24090,9,108,0.0833333333333333
395,2,24232,10,113,0.0884955752212389
396,1,124938,9,31,0.2903225806451613
397,1,9092,6,21,0.2857142857142857
398,2,14395,4,12,0.3333333333333333
399,1,125112,8,50,0.16
400,2,127587,26,77,0.3376623376623376
401,1,125294,18,78,0.2307692307692307
402,2,6958,34,98,0.3469387755102041
403,1,8702,34,137,0.2481751824817518
404,1,117535,19,48,0.3958333333333333
405,1,137133,19,106,0.1792452830188679
406,2,29167,2,30,0.0666666666666666
407,1,106974,6,20,0.3
408,1,27216,6,21,0.2857142857142857
409,2,29479,25,70,0.3571428571428571
410,2,112809,1,12,0.0833333333333333
411,2,113023,2,30,0.0666666666666666
412,2,21406,12,115,0.1043478260869565
413,2,135102,42,176,0.2386363636363636
414,2,130609,4,42,0.0952380952380952
415,2,122718,22,68,0.3235294117647059
416,1,124302,1,10,0.1
417,1,115795,8,42,0.1904761904761904
418,2,122504,5,13,0.3846153846153846
419,1,123992,22,109,0.2018348623853211
420,1,124916,4,42,0.0952380952380952
421,1,11386,28,114,0.2456140350877192
422,2,14199,15,115,0.1304347826086956
423,1,116265,6,17,0.3529411764705882
424,1,128090,43,187,0.2299465240641711
425,1,7867,13,33,0.3939393939393939
426,2,9433,9,16,0.5625
427,1,15874,11,38,0.2894736842105263
428,1,128396,30,166,0.180722891566265
429,1,128836,8,40,0.2
430,1,128544,9,62,0.1451612903225806
431,2,32800,1,14,0.0714285714285714
432,2,9745,1,27,0.037037037037037
433,2,9891,3,60,0.05
434,2,118000,1,18,0.0555555555555555
435,1,120829,3,26,0.1153846153846153
436,2,109265,14,38,0.3684210526315789
437,2,16432,27,81,0.3333333333333333
438,2,109155,6,66,0.0909090909090909
439,1,23129,1,40,0.025
440,2,109319,11,104,0.1057692307692307
441,2,139022,7,29,0.2413793103448276
442,2,25153,12,25,0.48
443,2,109007,7,64,0.109375
444,2,16970,12,40,0.3
445,2,17198,1,10,0.1
446,2,138968,8,20,0.4
447,2,138858,12,53,0.2264150943396226
448,1,132565,27,152,0.1776315789473684
449,1,121009,4,14,0.2857142857142857
450,2,123603,23,63,0.365079365079365
451,1,120835,25,108,0.2314814814814814
452,1,4841,9,67,0.1343283582089552
453,1,13190,19,131,0.1450381679389313
454,2,123653,8,74,0.1081081081081081
455,2,2532,3,51,0.0588235294117647
456,1,4699,3,36,0.0833333333333333
457,2,122907,12,89,0.1348314606741573
458,1,129956,46,207,0.2222222222222222
459,2,115060,16,47,0.3404255319148936
460,1,22201,28,138,0.2028985507246377
461,2,19554,6,108,0.0555555555555555
462,1,22493,26,85,0.3058823529411765
463,1,113980,2,29,0.0689655172413793
464,1,29896,38,134,0.2835820895522388
465,1,29982,2,10,0.2
466,1,114320,5,28,0.1785714285714285
467,2,20348,13,67,0.1940298507462686
468,1,106317,4,43,0.0930232558139534
469,1,114210,2,12,0.1666666666666666
470,1,118971,39,138,0.2826086956521739
471,1,127152,7,41,0.1707317073170731
472,1,126978,18,80,0.225
473,2,125383,6,48,0.125
474,2,117196,20,67,0.2985074626865671
475,1,119411,6,33,0.1818181818181818
476,2,124945,38,118,0.3220338983050847
477,2,17676,4,62,0.064516129032258
478,2,110573,4,7,0.5714285714285714
479,1,139928,5,35,0.1428571428571428
480,2,17626,2,49,0.0408163265306122
481,2,25863,17,54,0.3148148148148148
482,1,131909,39,127,0.3070866141732283
483,1,131391,20,115,0.1739130434782608
484,2,137856,8,91,0.0879120879120879
485,2,17938,35,124,0.282258064516129
486,2,109975,20,62,0.3225806451612903
487,2,26137,10,28,0.3571428571428571
488,1,131305,19,112,0.1696428571428571
489,1,112282,2,9,0.2222222222222222
490,1,5809,18,104,0.173076923076923
491,2,116708,8,26,0.3076923076923077
492,1,14010,11,39,0.282051282051282
493,1,122089,14,49,0.2857142857142857
494,2,3600,6,65,0.0923076923076923
495,2,116012,34,98,0.3469387755102041
496,2,3746,13,35,0.3714285714285714
497,1,131068,16,65,0.2461538461538461
498,1,122871,8,50,0.16
499,2,11803,7,59,0.1186440677966101
500,1,122693,18,86,0.2093023255813953
501,2,136218,5,86,0.0581395348837209
502,1,21303,18,71,0.2535211267605634
503,1,134935,11,59,0.1864406779661017
504,1,29418,14,93,0.1505376344086021
505,2,136652,2,27,0.074074074074074
506,2,26673,2,32,0.0625
507,2,136574,3,51,0.0588235294117647
508,1,21075,9,36,0.25
509,2,137142,7,66,0.106060606060606
510,2,136964,8,91,0.0879120879120879
511,1,28998,9,42,0.2142857142857142
512,2,136800,3,48,0.0625
513,1,20991,7,28,0.25
514,1,28706,3,12,0.25
515,1,20813,2,12,0.1666666666666666
516,2,111375,9,28,0.3214285714285714
517,2,30849,36,121,0.2975206611570248
518,2,22584,7,94,0.0744680851063829
519,1,139029,23,60,0.3833333333333333
520,2,111321,5,14,0.3571428571428571
521,2,31647,41,137,0.2992700729927007
522,2,31305,4,46,0.0869565217391304
523,1,138425,2,10,0.2
524,2,110965,2,28,0.0714285714285714
525,1,2007,6,47,0.1276595744680851
526,1,33573,10,45,0.2222222222222222
527,1,118307,12,72,0.1666666666666666
528,2,7840,14,48,0.2916666666666667
529,1,126974,3,21,0.1428571428571428
530,2,21720,69,165,0.4181818181818181
531,1,20437,12,62,0.1935483870967742
532,2,29957,44,127,0.3464566929133858
533,2,29793,22,132,0.1666666666666666
534,2,114671,2,28,0.0714285714285714
535,1,28524,32,138,0.2318840579710145
536,2,30377,85,158,0.5379746835443038
537,2,133972,39,121,0.3223140495867768
538,1,108540,2,15,0.1333333333333333
539,2,113905,20,34,0.5882352941176471
540,2,22032,42,144,0.2916666666666667
541,2,30591,19,163,0.1165644171779141
542,1,11068,6,19,0.3157894736842105
543,2,121552,33,116,0.2844827586206896
544,1,2785,8,24,0.3333333333333333
545,1,122880,4,10,0.4
546,2,12629,6,52,0.1153846153846153
547,2,4232,16,48,0.3333333333333333
548,2,129641,17,153,0.1111111111111111
549,1,123820,16,75,0.2133333333333333
550,2,121212,2,19,0.1052631578947368
551,2,5014,1,19,0.0526315789473684
552,1,115477,16,107,0.1495327102803738
553,2,113740,18,63,0.2857142857142857
554,1,27773,19,57,0.3333333333333333
555,2,30228,4,43,0.0930232558139534
556,1,28075,21,99,0.2121212121212121
557,1,19652,19,68,0.2794117647058823
558,2,29962,15,44,0.3409090909090909
559,2,21605,1,28,0.0357142857142857
560,1,136008,10,87,0.1149425287356321
561,1,20328,10,58,0.1724137931034483
562,2,21719,8,112,0.0714285714285714
563,2,129052,12,98,0.1224489795918367
564,1,10399,17,82,0.2073170731707317
565,2,13088,2,19,0.1052631578947368
566,1,123353,15,76,0.1973684210526315
567,1,10839,6,48,0.125
568,2,129748,7,64,0.109375
569,2,4149,22,52,0.4230769230769231
570,1,123243,13,49,0.2653061224489796
571,2,111048,15,79,0.189873417721519
572,2,110764,22,53,0.4150943396226415
573,1,16704,10,48,0.2083333333333333
574,2,22583,27,204,0.1323529411764706
575,2,31064,9,85,0.1058823529411764
576,2,31210,3,55,0.0545454545454545
577,1,139176,9,68,0.1323529411764706
578,1,16990,13,62,0.2096774193548387
579,1,25393,26,119,0.2184873949579832
580,2,23009,13,127,0.1023622047244094
581,1,1296,4,24,0.1666666666666666
582,2,7855,2,24,0.0833333333333333
583,1,118316,25,91,0.2747252747252747
584,1,9641,9,62,0.1451612903225806
585,2,120055,6,57,0.1052631578947368
586,1,118778,4,11,0.3636363636363636
587,1,33250,10,69,0.144927536231884
588,2,120461,16,53,0.3018867924528302
589,2,7271,14,53,0.2641509433962264
590,1,130597,18,89,0.2022471910112359
591,2,124314,17,28,0.6071428571428571
592,2,11942,3,35,0.0857142857142857
593,1,130711,62,265,0.2339622641509434
594,1,5394,0,15,0.0
595,2,116003,10,70,0.1428571428571428
596,2,3615,14,23,0.6086956521739131
597,2,11704,29,92,0.3152173913043478
598,1,121940,28,71,0.3943661971830985
599,2,124548,27,80,0.3375
600,2,11530,6,79,0.0759493670886076
601,2,124896,6,10,0.6
602,2,11374,13,39,0.3333333333333333
603,1,130285,13,97,0.134020618556701
604,2,124754,12,97,0.1237113402061855
605,2,116285,7,31,0.2258064516129032
606,1,134498,14,59,0.2372881355932203
607,2,136925,5,18,0.2777777777777778
608,2,137145,10,68,0.1470588235294117
609,1,20628,14,87,0.160919540229885
610,2,136561,25,62,0.4032258064516129
611,2,18915,1,14,0.0714285714285714
612,2,26764,6,50,0.12
613,2,107220,8,16,0.5
614,1,135082,61,217,0.2811059907834101
615,2,136213,31,288,0.1076388888888889
616,2,124958,29,91,0.3186813186813186
617,1,14383,19,86,0.2209302325581395
618,1,14493,5,18,0.2777777777777778
619,2,8994,7,75,0.0933333333333333
620,2,8774,9,104,0.0865384615384615
621,2,809,2,46,0.0434782608695652
622,1,14667,9,82,0.1097560975609756
623,2,923,9,32,0.28125
624,1,6892,16,86,0.1860465116279069
625,2,117469,9,87,0.1034482758620689
626,1,6750,15,54,0.2777777777777778
627,1,15153,2,9,0.2222222222222222
628,2,125540,3,6,0.5
629,2,8536,31,97,0.3195876288659793
630,1,32027,9,36,0.25
631,2,109866,8,27,0.2962962962962963
632,2,26134,23,68,0.3382352941176471
633,1,131376,7,41,0.1707317073170731
634,1,131458,8,31,0.2580645161290322
635,1,23824,23,62,0.3709677419354839
636,2,25864,10,98,0.1020408163265306
637,2,137461,40,139,0.2877697841726618
638,2,137287,22,80,0.275
639,2,26042,11,117,0.094017094017094
640,1,24078,9,47,0.1914893617021276
641,1,111855,24,148,0.1621621621621621
642,1,24252,13,85,0.1529411764705882
643,1,131630,18,96,0.1875
644,2,110562,4,47,0.0851063829787234
645,2,122402,10,42,0.238095238095238
646,2,17667,12,40,0.3
647,1,32723,5,13,0.3846153846153846
648,1,124146,30,112,0.2678571428571428
649,1,124196,9,35,0.2571428571428571
650,2,130601,7,76,0.0921052631578947
651,2,122694,46,91,0.5054945054945055
652,1,11472,28,161,0.1739130434782608
653,2,130273,4,12,0.3333333333333333
654,2,130131,5,42,0.119047619047619
655,1,116355,11,66,0.1666666666666666
656,1,3177,14,65,0.2153846153846154
657,2,130359,44,137,0.3211678832116788
658,2,121944,8,26,0.3076923076923077
659,2,122090,8,25,0.32
660,1,27208,18,129,0.1395348837209302
661,1,19239,6,46,0.1304347826086956
662,2,28997,4,60,0.0666666666666666
663,1,19011,12,54,0.2222222222222222
664,1,136217,17,77,0.2207792207792207
665,1,136655,13,80,0.1625
666,2,21218,29,96,0.3020833333333333
667,2,29503,2,21,0.0952380952380952
668,2,112817,3,39,0.0769230769230769
669,1,125302,15,39,0.3846153846153846
670,1,125380,4,28,0.1428571428571428
671,1,9006,27,76,0.3552631578947368
672,2,118794,13,43,0.3023255813953488
673,1,125544,40,175,0.2285714285714285
674,2,127155,4,19,0.2105263157894736
675,1,8322,25,92,0.2717391304347826
676,2,119150,3,31,0.0967741935483871
677,1,109808,8,43,0.1860465116279069
678,2,23982,10,122,0.081967213114754
679,2,23754,41,129,0.3178294573643411
680,1,26138,13,51,0.2549019607843137
681,2,24066,7,68,0.1029411764705882
682,2,111843,8,11,0.7272727272727273
683,1,22391,26,68,0.3823529411764705
684,1,22469,20,98,0.2040816326530612
685,1,133683,11,59,0.1864406779661017
686,2,19884,4,42,0.0952380952380952
687,1,133193,11,72,0.1527777777777778
688,2,107909,13,39,0.3333333333333333
689,2,28345,2,49,0.0408163265306122
690,1,29958,14,107,0.1308411214953271
691,2,20146,13,28,0.4642857142857143
692,2,135826,36,127,0.2834645669291338
693,1,129186,26,110,0.2363636363636363
694,2,2556,1,14,0.0714285714285714
695,1,121215,30,136,0.2205882352941176
696,2,10743,10,75,0.1333333333333333
697,1,4903,4,26,0.1538461538461538
698,1,121001,15,75,0.2
699,1,129478,8,29,0.2758620689655172
700,1,4591,2,20,0.1
701,1,129806,12,49,0.2448979591836734
702,2,2786,8,55,0.1454545454545454
703,2,115052,16,48,0.3333333333333333
704,2,122883,17,174,0.0977011494252873
705,1,12772,17,74,0.2297297297297297
706,2,123349,45,112,0.4017857142857143
707,1,31644,5,27,0.1851851851851851
708,1,132705,6,31,0.1935483870967742
709,2,109343,7,88,0.0795454545454545
710,1,31306,9,58,0.1551724137931034
711,1,132557,48,178,0.2696629213483146
712,1,30768,21,111,0.1891891891891892
713,1,22879,11,53,0.2075471698113207
714,2,25487,7,12,0.5833333333333334
715,1,30850,8,25,0.32
716,1,132479,13,76,0.1710526315789473
717,2,16978,15,111,0.1351351351351351
718,1,31060,32,153,0.2091503267973856
719,1,132265,28,165,0.1696969696969697
720,1,119881,37,230,0.1608695652173913
721,2,126507,3,26,0.1153846153846153
722,2,9637,6,14,0.4285714285714285
